Name	Year	Decade	Abilities	AbilitiesCount	Partnerships	PartnershipsCount	URL	ImageURL	localFilePath	NameCaps	PartnershipsCaps	AbilitiesCaps
Ghost Rider	1972	1970	Superhuman strength, agility, stamina, reflexes, speed, endurance and durability,Proficient in hand-to-hand combat skills,Highly experienced motorcyclist,Invulnerability to any kind of fire,Ability to project regular and ethereal flame,Ability to travel between interdimensional realms and along any surface,Immortality,Penance Stare,Resurrection,Rides flaming motorcycle,Wields enchanted chain,Can conjure a bike using Hellfire,Wields shotgun that can produce Hellfire,Regeneration	14		0	https://en.wikipedia.org/wiki/Ghost_Rider_(Johnny_Blaze)	https://upload.wikimedia.org/wikipedia/en/thumb/1/1f/GhostRiderCVR001b.jpg/250px-GhostRiderCVR001b.jpg	./img.marvel_chars/286.jpg	GHOST RIDER		SUPERHUMAN STRENGTH, AGILITY, STAMINA, REFLEXES, SPEED, ENDURANCE AND DURABILITY,PROFICIENT IN HAND-TO-HAND COMBAT SKILLS,HIGHLY EXPERIENCED MOTORCYCLIST,INVULNERABILITY TO ANY KIND OF FIRE,ABILITY TO PROJECT REGULAR AND ETHEREAL FLAME,ABILITY TO TRAVEL BETWEEN INTERDIMENSIONAL REALMS AND ALONG ANY SURFACE,IMMORTALITY,PENANCE STARE,RESURRECTION,RIDES FLAMING MOTORCYCLE,WIELDS ENCHANTED CHAIN,CAN CONJURE A BIKE USING HELLFIRE,WIELDS SHOTGUN THAT CAN PRODUCE HELLFIRE,REGENERATION
Ghost Rider 2099	2020	2020		0		0	https://en.wikipedia.org/wiki/Ghost_Rider_2099	https://upload.wikimedia.org/wikipedia/en/7/71/Ghost_Rider_2099_2_cover.jpg	./img.marvel_chars/287.jpg	GHOST RIDER 2099		
Ghoul	1993	1990	Enhanced regeneration,ability to speak to the dead,ability to see imminent death	3		0	https://en.wikipedia.org/wiki/Ghoul_(Ultraverse)	https://None	N/A	GHOUL		ENHANCED REGENERATION,ABILITY TO SPEAK TO THE DEAD,ABILITY TO SEE IMMINENT DEATH
Gladiatrix	1986	1980	superhuman strength,fighting skills,durability	3		0	https://en.wikipedia.org/wiki/Gladiatrix_(comics)	https://upload.wikimedia.org/wikipedia/en/thumb/2/26/Gladiatrixmu0.png/200px-Gladiatrixmu0.png	./img.marvel_chars/289.png	GLADIATRIX		SUPERHUMAN STRENGTH,FIGHTING SKILLS,DURABILITY
Goblin	1964	1960		0		0	https://en.wikipedia.org/wiki/Goblin_(Marvel_Comics)	https://upload.wikimedia.org/wikipedia/en/f/f2/Superior-Spider-Man-26.jpg	./img.marvel_chars/290.jpg	GOBLIN		
GoGo Tomago	1998	1990	Skilled motorcyclist,Accomplished racer,stunt driver,Armored suit grants:,Ability to transform body into explosive ball of energy	5		0	https://en.wikipedia.org/wiki/GoGo_Tomago	https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/GoGo_Tomago_%28Marvel_Comics%29.jpg/250px-GoGo_Tomago_%28Marvel_Comics%29.jpg	./img.marvel_chars/291.jpg	GOGO TOMAGO		SKILLED MOTORCYCLIST,ACCOMPLISHED RACER,STUNT DRIVER,ARMORED SUIT GRANTS:,ABILITY TO TRANSFORM BODY INTO EXPLOSIVE BALL OF ENERGY
Goldballs	2012	2010	Ability to project golden balls from skin	1		0	https://en.wikipedia.org/wiki/Goldballs	https://upload.wikimedia.org/wikipedia/en/d/d2/Fabio_Medina_X-Men.png	./img.marvel_chars/292.png	GOLDBALLS		ABILITY TO PROJECT GOLDEN BALLS FROM SKIN
Golden Archer	1971	1970	Skilled archer,Wields various trick arrows	2		0	https://en.wikipedia.org/wiki/Golden_Archer	https://None	N/A	GOLDEN ARCHER		SKILLED ARCHER,WIELDS VARIOUS TRICK ARROWS
Golden Girl	2020	2020	Wears bulletproof cape	1		0	https://en.wikipedia.org/wiki/Golden_Girl	https://upload.wikimedia.org/wikipedia/en/thumb/7/71/GoldenGirl.jpg/200px-GoldenGirl.jpg	./img.marvel_chars/294.jpg	GOLDEN GIRL		WEARS BULLETPROOF CAPE
Golem	1974	1970		0		0	https://en.wikipedia.org/wiki/Golem_(comics)	https://upload.wikimedia.org/wikipedia/en/thumb/a/ac/Strange_Tales_174.jpg/200px-Strange_Tales_174.jpg	./img.marvel_chars/295.jpg	GOLEM		
Googam	1961	1960	Superhuman strength,durability,Telekinesis,Ability to shrink matter	4		0	https://en.wikipedia.org/wiki/Googam	https://upload.wikimedia.org/wikipedia/en/thumb/3/3b/TOS-17.jpg/250px-TOS-17.jpg	./img.marvel_chars/296.jpg	GOOGAM		SUPERHUMAN STRENGTH,DURABILITY,TELEKINESIS,ABILITY TO SHRINK MATTER
Gorgon	1965	1960	Enhanced strength,durability,Ability to generate seismic shockwaves via bull-like legs,hooves	4		0	https://en.wikipedia.org/wiki/Gorgon_(Inhuman)	https://upload.wikimedia.org/wikipedia/en/thumb/e/eb/Gorgon_%28Inhuman%29.jpg/250px-Gorgon_%28Inhuman%29.jpg	./img.marvel_chars/297.jpg	GORGON		ENHANCED STRENGTH,DURABILITY,ABILITY TO GENERATE SEISMIC SHOCKWAVES VIA BULL-LIKE LEGS,HOOVES
Gorilla Girl	1980	1980	Ability to shapeshift into a super-strong,highly agile gorilla	2		0	https://en.wikipedia.org/wiki/Gorilla_Girl	https://upload.wikimedia.org/wikipedia/en/thumb/c/c3/Gorila_girl.jpg/250px-Gorila_girl.jpg	./img.marvel_chars/298.jpg	GORILLA GIRL		ABILITY TO SHAPESHIFT INTO A SUPER-STRONG,HIGHLY AGILE GORILLA
Gorilla-Man	1954	1950	Weapons expert,Skilled hand to hand combatant,Possesses the form of a gorilla,Immortality	4		0	https://en.wikipedia.org/wiki/Gorilla-Man	https://upload.wikimedia.org/wikipedia/en/thumb/e/e8/Aoatlas002_cov_c.jpg/200px-Aoatlas002_cov_c.jpg	./img.marvel_chars/299.jpg	GORILLA-MAN		WEAPONS EXPERT,SKILLED HAND TO HAND COMBATANT,POSSESSES THE FORM OF A GORILLA,IMMORTALITY
The Grand Director	1972	1970	"Trained boxer,Superhuman strength,Peak-level speed,agility,dexterity,reflexes,coordination,balance,endurance,Access to various forms of advanced technology,As Captain America :,Wears a chain-mail costume,Carries a bulletproof steel shield,(Briefly):,Use of an ""atom-blaster"" weapon"	15		0	https://en.wikipedia.org/wiki/Grand_Director	https://upload.wikimedia.org/wikipedia/en/thumb/4/43/Grand_Director.jpg/250px-Grand_Director.jpg	./img.marvel_chars/300.jpg	THE GRAND DIRECTOR		"TRAINED BOXER,SUPERHUMAN STRENGTH,PEAK-LEVEL SPEED,AGILITY,DEXTERITY,REFLEXES,COORDINATION,BALANCE,ENDURANCE,ACCESS TO VARIOUS FORMS OF ADVANCED TECHNOLOGY,AS CAPTAIN AMERICA :,WEARS A CHAIN-MAIL COSTUME,CARRIES A BULLETPROOF STEEL SHIELD,(BRIEFLY):,USE OF AN ""ATOM-BLASTER"" WEAPON"
Grasshopper	2005	2000	Armored suit grants:,Superhuman leaping via robotic grasshopper legs,Insectroid Sensors,Zoom Lenses,Minimal protection from attacks	5		0	https://en.wikipedia.org/wiki/Grasshopper_(comics)	https://None	N/A	GRASSHOPPER		ARMORED SUIT GRANTS:,SUPERHUMAN LEAPING VIA ROBOTIC GRASSHOPPER LEGS,INSECTROID SENSORS,ZOOM LENSES,MINIMAL PROTECTION FROM ATTACKS
Gravity	2005	2000	Gravity manipulation	1		0	https://en.wikipedia.org/wiki/Gravity_(comics)	https://upload.wikimedia.org/wikipedia/en/thumb/3/3d/Gravity_%28comic_cover_art%29.jpg/250px-Gravity_%28comic_cover_art%29.jpg	./img.marvel_chars/302.jpg	GRAVITY		GRAVITY MANIPULATION
Graymalkin	2020	2020	Longevity,Night vision,Superhuman strength,Invulnerability	4		0	https://en.wikipedia.org/wiki/Graymalkin	https://upload.wikimedia.org/wikipedia/en/thumb/5/57/300219-123649-greymalkin_large.jpg/200px-300219-123649-greymalkin_large.jpg	./img.marvel_chars/303.jpg	GRAYMALKIN		LONGEVITY,NIGHT VISION,SUPERHUMAN STRENGTH,INVULNERABILITY
Green Goblin	1964	1960		0		0	https://en.wikipedia.org/wiki/Green_Goblin	https://upload.wikimedia.org/wikipedia/en/thumb/6/66/Green_goblin2.jpg/250px-Green_goblin2.jpg	./img.marvel_chars/304.jpg	GREEN GOBLIN		
Gremlin	1973	1970	"Accomplished genetic engineer,Superhuman intelligence,Ability to create advanced devices,weapons,(As Titanium Man) :,Armored suit grants:,Superhuman strength,Supersonic flight,Concussive blasts,Projection of constrictive force ""rings"",electromagnetically paralytic beams,Resistance to conventional artillery"	12		0	https://en.wikipedia.org/wiki/Gremlin_(comics)	https://None	N/A	GREMLIN		"ACCOMPLISHED GENETIC ENGINEER,SUPERHUMAN INTELLIGENCE,ABILITY TO CREATE ADVANCED DEVICES,WEAPONS,(AS TITANIUM MAN) :,ARMORED SUIT GRANTS:,SUPERHUMAN STRENGTH,SUPERSONIC FLIGHT,CONCUSSIVE BLASTS,PROJECTION OF CONSTRICTIVE FORCE ""RINGS"",ELECTROMAGNETICALLY PARALYTIC BEAMS,RESISTANCE TO CONVENTIONAL ARTILLERY"
Jean Grey	1963	1960	"Telekinesis,Telepathy,Astral projection,Eidetic memory,Mind reading and control,Memory alteration and erasure,Psionic blasts,Matter and energy manipulation,Time manipulation,Space travel,""Cosmic fire"",Disintegration energy,Resurrection from death and manipulation of life energy in others"	13		0	https://en.wikipedia.org/wiki/Jean_Grey	https://upload.wikimedia.org/wikipedia/en/thumb/5/52/JeanGreyPhoenix.png/250px-JeanGreyPhoenix.png	./img.marvel_chars/306.png	JEAN GREY		"TELEKINESIS,TELEPATHY,ASTRAL PROJECTION,EIDETIC MEMORY,MIND READING AND CONTROL,MEMORY ALTERATION AND ERASURE,PSIONIC BLASTS,MATTER AND ENERGY MANIPULATION,TIME MANIPULATION,SPACE TRAVEL,""COSMIC FIRE"",DISINTEGRATION ENERGY,RESURRECTION FROM DEATH AND MANIPULATION OF LIFE ENERGY IN OTHERS"
Nate Grey	1995	1990	Telekinesis,Telepathy,Psychometry,Precognition,Ability to exist incorporeal as living psychic energy,Cross-dimensional travel	6	Madelyne Pryor,Threnody	2	https://en.wikipedia.org/wiki/Nate_Grey	https://upload.wikimedia.org/wikipedia/en/thumb/9/93/X-man1-1995.jpg/200px-X-man1-1995.jpg	./img.marvel_chars/307.jpg	NATE GREY	MADELYNE PRYOR,THRENODY	TELEKINESIS,TELEPATHY,PSYCHOMETRY,PRECOGNITION,ABILITY TO EXIST INCORPOREAL AS LIVING PSYCHIC ENERGY,CROSS-DIMENSIONAL TRAVEL
Groot	1960	1960	Ability to absorb wood to feed,rebuild self,enhance his strength,control trees,Regeneration,Resistance to fire	6		0	https://en.wikipedia.org/wiki/Groot	https://upload.wikimedia.org/wikipedia/en/thumb/3/35/Gotg_2.jpg/250px-Gotg_2.jpg	./img.marvel_chars/308.jpg	GROOT		ABILITY TO ABSORB WOOD TO FEED,REBUILD SELF,ENHANCE HIS STRENGTH,CONTROL TREES,REGENERATION,RESISTANCE TO FIRE
Guardian	1978	1970	Physical attributes enhanced to peak of human potential,Flight,Personal force field,Ability to fire energy blasts	4		0	https://en.wikipedia.org/wiki/Guardian_(Marvel_Comics)	https://upload.wikimedia.org/wikipedia/en/thumb/1/13/Alpha_flight_89_guardian.jpg/250px-Alpha_flight_89_guardian.jpg	./img.marvel_chars/309.jpg	GUARDIAN		PHYSICAL ATTRIBUTES ENHANCED TO PEAK OF HUMAN POTENTIAL,FLIGHT,PERSONAL FORCE FIELD,ABILITY TO FIRE ENERGY BLASTS
Guardsman	1970	1970	Powered armor grants:,Superhuman stamina,physical resistance,Flight,Repulsor rays	5		0	https://en.wikipedia.org/wiki/Guardsman_(comics)	https://None	N/A	GUARDSMAN		POWERED ARMOR GRANTS:,SUPERHUMAN STAMINA,PHYSICAL RESISTANCE,FLIGHT,REPULSOR RAYS
Caleb Hammer	1980	1980		0		0	https://en.wikipedia.org/wiki/Caleb_Hammer	https://upload.wikimedia.org/wikipedia/en/thumb/c/c9/CalebHammer.jpg/225px-CalebHammer.jpg	./img.marvel_chars/311.jpg	CALEB HAMMER		
Hardball	2007	2000	"Ability to create a variety of energy balls,normally originating from his hand,including ""hard energy"",electro-magnetic energy"	4		0	https://en.wikipedia.org/wiki/Hardball_(comics)	https://upload.wikimedia.org/wikipedia/en/a/a6/Ati_specil_1.jpg	./img.marvel_chars/312.jpg	HARDBALL		"ABILITY TO CREATE A VARIETY OF ENERGY BALLS,NORMALLY ORIGINATING FROM HIS HAND,INCLUDING ""HARD ENERGY"",ELECTRO-MAGNETIC ENERGY"
Scarlet Spider	2020	2020	Skilled martial artist,gymnast,Wields web-shooters that fire smoke bombs,sonic blasts,a high-tech cat o'nine tails whip,Great investigative skills	6		0	https://en.wikipedia.org/wiki/Felicity_Hardy	https://upload.wikimedia.org/wikipedia/en/thumb/0/08/Spg46.jpg/250px-Spg46.jpg	./img.marvel_chars/313.jpg	SCARLET SPIDER		SKILLED MARTIAL ARTIST,GYMNAST,WIELDS WEB-SHOOTERS THAT FIRE SMOKE BOMBS,SONIC BLASTS,A HIGH-TECH CAT O'NINE TAILS WHIP,GREAT INVESTIGATIVE SKILLS
Hauptmann Deutschland	2020	2020	Ability to absorb,redirect kinetic energy	2		0	https://en.wikipedia.org/wiki/Hauptmann_Deutschland	https://None	N/A	HAUPTMANN DEUTSCHLAND		ABILITY TO ABSORB,REDIRECT KINETIC ENERGY
Havok	1969	1960	Energy blasts,Immunity to  Cyclops'  optic blasts,Ability to absorb cosmic energy	3		0	https://en.wikipedia.org/wiki/Havok_(comics)	https://upload.wikimedia.org/wikipedia/en/thumb/1/1b/Havok.jpg/250px-Havok.jpg	./img.marvel_chars/315.jpg	HAVOK		ENERGY BLASTS,IMMUNITY TO  CYCLOPS'  OPTIC BLASTS,ABILITY TO ABSORB COSMIC ENERGY
Hawkeye	1964	1960	"Master archer and marksman,Expert tactician and martial artist,Uses a variety of trick arrows,As Goliath:

Superhuman strength and durability
Size and mass manipulation,Superhuman strength and durability,Size and mass manipulation"	6	Black Widow,Mockingbird,Kate Bishop	3	https://en.wikipedia.org/wiki/Hawkeye_(comics)	https://upload.wikimedia.org/wikipedia/en/thumb/7/72/H-5.jpg/250px-H-5.jpg	./img.marvel_chars/316.jpg	HAWKEYE	BLACK WIDOW,MOCKINGBIRD,KATE BISHOP	"MASTER ARCHER AND MARKSMAN,EXPERT TACTICIAN AND MARTIAL ARTIST,USES A VARIETY OF TRICK ARROWS,AS GOLIATH:

SUPERHUMAN STRENGTH AND DURABILITY
SIZE AND MASS MANIPULATION,SUPERHUMAN STRENGTH AND DURABILITY,SIZE AND MASS MANIPULATION"
Hawkeye	2005	2000	Highly skilled archer,fencer,swordswoman,martial artist,boxer,other forms of combat,Use of two battle staves,a sword,a bow,trick arrows	10	Hawkeye (Clint Barton),Patriot (Eli Bradley),Speed,Marvel Boy	4	https://en.wikipedia.org/wiki/Hawkeye_(Kate_Bishop)	https://upload.wikimedia.org/wikipedia/en/thumb/7/7c/Katebishop.png/250px-Katebishop.png	./img.marvel_chars/317.png	HAWKEYE	HAWKEYE (CLINT BARTON),PATRIOT (ELI BRADLEY),SPEED,MARVEL BOY	HIGHLY SKILLED ARCHER,FENCER,SWORDSWOMAN,MARTIAL ARTIST,BOXER,OTHER FORMS OF COMBAT,USE OF TWO BATTLE STAVES,A SWORD,A BOW,TRICK ARROWS
Molly Hayes	2003	2000	Superhuman strength,Invulnerability	2		0	https://en.wikipedia.org/wiki/Molly_Hayes	https://upload.wikimedia.org/wikipedia/en/thumb/0/05/MOLLY_HAYES.jpg/250px-MOLLY_HAYES.jpg	./img.marvel_chars/318.jpg	MOLLY HAYES		SUPERHUMAN STRENGTH,INVULNERABILITY
Haywire	1986	1980	"Ability to form ""tanglewire"" filament"	1		0	https://en.wikipedia.org/wiki/Haywire_(comics)	https://upload.wikimedia.org/wikipedia/en/thumb/3/3f/Haywire.jpg/250px-Haywire.jpg	./img.marvel_chars/319.jpg	HAYWIRE		"ABILITY TO FORM ""TANGLEWIRE"" FILAMENT"
Hazmat	2020	2020	Radiation generation	1		0	https://en.wikipedia.org/wiki/Hazmat_(comics)	https://None	N/A	HAZMAT		RADIATION GENERATION
Hector	2020	2020	Energy flail,super strength	2		0	https://en.wikipedia.org/wiki/Hector_(Marvel_Comics)	https://upload.wikimedia.org/wikipedia/en/thumb/5/59/Northstar_%26_hector.jpg/200px-Northstar_%26_hector.jpg	./img.marvel_chars/321.jpg	HECTOR		ENERGY FLAIL,SUPER STRENGTH
Helix	1995	1990	Reactive Adaptoid	1		0	https://en.wikipedia.org/wiki/Helix_(Marvel_Comics)	https://upload.wikimedia.org/wikipedia/en/thumb/e/eb/Helixnw.png/225px-Helixnw.png	./img.marvel_chars/322.png	HELIX		REACTIVE ADAPTOID
Hellion	2003	2000	Telekinesis	1		0	https://en.wikipedia.org/wiki/Hellion	https://upload.wikimedia.org/wikipedia/en/thumb/f/f4/Hellion.JPG/250px-Hellion.JPG	./img.marvel_chars/323.JPG	HELLION		TELEKINESIS
Daimon Hellstrom	1973	1970	Dark magic user,Fire projection,Ability to heal others,Peak human physical capabilities	4		0	https://en.wikipedia.org/wiki/Daimon_Hellstrom	https://upload.wikimedia.org/wikipedia/en/thumb/e/e0/Daimon_Hellstrom.jpg/250px-Daimon_Hellstrom.jpg	./img.marvel_chars/324.jpg	DAIMON HELLSTROM		DARK MAGIC USER,FIRE PROJECTION,ABILITY TO HEAL OTHERS,PEAK HUMAN PHYSICAL CAPABILITIES
Hepzibah	1977	1970	Enhanced agility,speed,reflexes,coordination,balance,retractable claws,hyper-keen senses,mind/mood-altering pheromones,night vision	9		0	https://en.wikipedia.org/wiki/Hepzibah_(comics)	https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Hepzibah_the_Starjammer.jpg/250px-Hepzibah_the_Starjammer.jpg	./img.marvel_chars/325.jpg	HEPZIBAH		ENHANCED AGILITY,SPEED,REFLEXES,COORDINATION,BALANCE,RETRACTABLE CLAWS,HYPER-KEEN SENSES,MIND/MOOD-ALTERING PHEROMONES,NIGHT VISION
Hercules	1965	1960	Pre- Chaos War  :,Superhuman strength,speed,stamina,durability,endurance,Healing factor,Resistance to all earthly diseases,Limited immunity to magic,Immortality,Wields adamantine mace,Post-Chaos War :,Highly skilled archer,hand-to-hand combatant,Exceptional physical condition,Use of mystical weapons	16	Amadeus Cho	1	https://en.wikipedia.org/wiki/Hercules_(Marvel_Comics)	https://upload.wikimedia.org/wikipedia/en/thumb/4/42/Hercules126.jpg/250px-Hercules126.jpg	./img.marvel_chars/326.jpg	HERCULES	AMADEUS CHO	PRE- CHAOS WAR  :,SUPERHUMAN STRENGTH,SPEED,STAMINA,DURABILITY,ENDURANCE,HEALING FACTOR,RESISTANCE TO ALL EARTHLY DISEASES,LIMITED IMMUNITY TO MAGIC,IMMORTALITY,WIELDS ADAMANTINE MACE,POST-CHAOS WAR :,HIGHLY SKILLED ARCHER,HAND-TO-HAND COMBATANT,EXCEPTIONAL PHYSICAL CONDITION,USE OF MYSTICAL WEAPONS
Hindsight	2020	2020		0		0	https://en.wikipedia.org/wiki/Hindsight_(comics)	https://None	N/A	HINDSIGHT		
Hiro Takachiho	1998	1990	extremely intelligent,flight suit	2		0	https://en.wikipedia.org/wiki/Hiro_Takachiho	https://upload.wikimedia.org/wikipedia/en/thumb/3/38/Hiro_Takachiho_%28Marvel_Comics%29.jpg/250px-Hiro_Takachiho_%28Marvel_Comics%29.jpg	./img.marvel_chars/328.jpg	HIRO TAKACHIHO		EXTREMELY INTELLIGENT,FLIGHT SUIT
Hiroim	2006	2000	Oldstrong power,Shadow Warrior martial techniques,strategic skills	3		0	https://en.wikipedia.org/wiki/Hiroim	https://upload.wikimedia.org/wikipedia/en/e/e3/Hiroim_the_Shamed.jpg	./img.marvel_chars/329.jpg	HIROIM		OLDSTRONG POWER,SHADOW WARRIOR MARTIAL TECHNIQUES,STRATEGIC SKILLS
Hit-Monkey	2010	2010	Incredible agility,reflexes,Expert marksman,martial artist	4		0	https://en.wikipedia.org/wiki/Hit-Monkey	https://upload.wikimedia.org/wikipedia/en/thumb/b/b1/Hitmonkey1.jpg/250px-Hitmonkey1.jpg	./img.marvel_chars/330.jpg	HIT-MONKEY		INCREDIBLE AGILITY,REFLEXES,EXPERT MARKSMAN,MARTIAL ARTIST
Hobgoblin	1977	1970	Shapeshifting	1		0	https://en.wikipedia.org/wiki/Hobgoblin_(Imperial_Guard)	https://upload.wikimedia.org/wikipedia/en/thumb/5/59/Hobgoblin_%28Imperial_Guard%29.jpg/175px-Hobgoblin_%28Imperial_Guard%29.jpg	./img.marvel_chars/331.jpg	HOBGOBLIN		SHAPESHIFTING
Hogun	1965	1960	Superhuman strength,stamina,durability,Skilled in Asgardian weapons,Extended life-span	5		0	https://en.wikipedia.org/wiki/Hogun	https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Warriors_three.jpg/250px-Warriors_three.jpg	./img.marvel_chars/332.jpg	HOGUN		SUPERHUMAN STRENGTH,STAMINA,DURABILITY,SKILLED IN ASGARDIAN WEAPONS,EXTENDED LIFE-SPAN
Holocaust	1995	1990	Superhuman strength,durability,Energy blasts,Life-force  absorption	4		0	https://en.wikipedia.org/wiki/Holocaust_(comics)	https://upload.wikimedia.org/wikipedia/en/4/47/Holocaust_comics.jpg	./img.marvel_chars/333.jpg	HOLOCAUST		SUPERHUMAN STRENGTH,DURABILITY,ENERGY BLASTS,LIFE-FORCE  ABSORPTION
Honey Lemon	1998	1990	Brilliant scientist,Extensively trained martial artist,Purse grants:,Ability to access another dimension,pull any item out of it	5		0	https://en.wikipedia.org/wiki/Honey_Lemon	https://upload.wikimedia.org/wikipedia/en/thumb/b/bf/Honey_Lemon_%28Marvel_Comics%29.jpg/250px-Honey_Lemon_%28Marvel_Comics%29.jpg	./img.marvel_chars/334.jpg	HONEY LEMON		BRILLIANT SCIENTIST,EXTENSIVELY TRAINED MARTIAL ARTIST,PURSE GRANTS:,ABILITY TO ACCESS ANOTHER DIMENSION,PULL ANY ITEM OUT OF IT
The Hornet	2020	2020	Superhuman strength,High-speed flight via insect-like wings,Bio-electricity projection	3		0	https://en.wikipedia.org/wiki/Hornet_(comics)	https://None	N/A	THE HORNET		SUPERHUMAN STRENGTH,HIGH-SPEED FLIGHT VIA INSECT-LIKE WINGS,BIO-ELECTRICITY PROJECTION
Hrimhari	1985	1980	Ability to  shapeshift  between human,grey wolf with various in between forms	2		0	https://en.wikipedia.org/wiki/Hrimhari	https://None	N/A	HRIMHARI		ABILITY TO  SHAPESHIFT  BETWEEN HUMAN,GREY WOLF WITH VARIOUS IN BETWEEN FORMS
Heather Hudson	2020	2020	Formerly: Capable of assuming the form of the Great Beast Tanaraq,In form:,-Superhuman strength,stamina,resistance,-Regenerative factor	6		0	https://en.wikipedia.org/wiki/Heather_Hudson_(Exiles)	https://None	N/A	HEATHER HUDSON		FORMERLY: CAPABLE OF ASSUMING THE FORM OF THE GREAT BEAST TANARAQ,IN FORM:,-SUPERHUMAN STRENGTH,STAMINA,RESISTANCE,-REGENERATIVE FACTOR
Hulk 2099	2099	2090	Superhuman strength,speed,stamina,durability,leaping,Near invulnerability,Accelerated  healing factor,Razor sharp claws,fangs	9		0	https://en.wikipedia.org/wiki/Hulk_2099	https://upload.wikimedia.org/wikipedia/en/thumb/6/68/Hulk2099.jpg/250px-Hulk2099.jpg	./img.marvel_chars/338.jpg	HULK 2099		SUPERHUMAN STRENGTH,SPEED,STAMINA,DURABILITY,LEAPING,NEAR INVULNERABILITY,ACCELERATED  HEALING FACTOR,RAZOR SHARP CLAWS,FANGS
The Hulk	1962	1960	Genius-level intellect,Immense superhuman strength, stamina, durability, endurance, and longevity,Strength Escalation	3		0	https://en.wikipedia.org/wiki/Hulk_(comics)	https://upload.wikimedia.org/wikipedia/en/6/6a/Hulk_%28comics%29_Character_Image.jpg	./img.marvel_chars/339.jpg	THE HULK		GENIUS-LEVEL INTELLECT,IMMENSE SUPERHUMAN STRENGTH, STAMINA, DURABILITY, ENDURANCE, AND LONGEVITY,STRENGTH ESCALATION
Hulkling	2005	2000	Superhuman strength,Shapeshifting,Accelerated healing factor,Metamorphic adaptation	4	Billy Kaplan	1	https://en.wikipedia.org/wiki/Hulkling	https://upload.wikimedia.org/wikipedia/en/0/0a/Teddy_altman.jpg	./img.marvel_chars/340.jpg	HULKLING	BILLY KAPLAN	SUPERHUMAN STRENGTH,SHAPESHIFTING,ACCELERATED HEALING FACTOR,METAMORPHIC ADAPTATION
Human Fly	1976	1970	Superhuman strength,agility,Flight via sharp wings,Wall-crawling,Compound eyes,Acid vomit	6		0	https://en.wikipedia.org/wiki/Human_Fly_(comics)	https://upload.wikimedia.org/wikipedia/en/thumb/7/7a/Amazing_Spider-Man_Annual_10.jpg/250px-Amazing_Spider-Man_Annual_10.jpg	./img.marvel_chars/341.jpg	HUMAN FLY		SUPERHUMAN STRENGTH,AGILITY,FLIGHT VIA SHARP WINGS,WALL-CRAWLING,COMPOUND EYES,ACID VOMIT
Human Top	1978	1970	Ability to spin like a top at superhuman speeds,Superhuman agility,reflexes,coordination,balance,Ability to focus air currents generated by his rotation into a jet stream as well as create a windscreen able to deflect matter,ability to create small tornadoes	7		0	https://en.wikipedia.org/wiki/Human_Top_(David_Mitchell)	https://upload.wikimedia.org/wikipedia/en/4/4d/Goldengrrl.jpg	./img.marvel_chars/342.jpg	HUMAN TOP		ABILITY TO SPIN LIKE A TOP AT SUPERHUMAN SPEEDS,SUPERHUMAN AGILITY,REFLEXES,COORDINATION,BALANCE,ABILITY TO FOCUS AIR CURRENTS GENERATED BY HIS ROTATION INTO A JET STREAM AS WELL AS CREATE A WINDSCREEN ABLE TO DEFLECT MATTER,ABILITY TO CREATE SMALL TORNADOES
Human Torch	1961	1960	Skilled race-car driver,auto-mechanic,designer,Fiery form that enables flight,serves as damage shield,Pyrokinesis,Heat energy absorption,Resistance to extreme heat	8		0	https://en.wikipedia.org/wiki/Human_Torch	https://upload.wikimedia.org/wikipedia/en/thumb/d/d8/Human_Torch.png/250px-Human_Torch.png	./img.marvel_chars/343.png	HUMAN TORCH		SKILLED RACE-CAR DRIVER,AUTO-MECHANIC,DESIGNER,FIERY FORM THAT ENABLES FLIGHT,SERVES AS DAMAGE SHIELD,PYROKINESIS,HEAT ENERGY ABSORPTION,RESISTANCE TO EXTREME HEAT
